CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
15953,15,8,1659.38,4,5,4,454,0,At Risk
15955,24,14,4416.26,4,5,5,455,3,Promising
15957,32,1,428.89,4,2,2,422,0,At Risk
15958,74,1,104.35,2,2,1,221,0,At Risk
15963,20,2,470.76,4,3,2,432,0,At Risk
15965,17,4,845.64,4,4,3,443,0,At Risk
15967,23,2,418.83,4,3,2,432,0,At Risk
15969,3,3,666.1,5,4,3,543,0,At Risk
15970,304,1,314.1,1,2,2,122,2,Lost
15971,18,12,4199.85,4,5,5,455,0,At Risk
15973,367,1,307.82000000000005,1,2,2,122,2,Lost
15974,39,7,3442.15,3,5,5,355,0,At Risk
15975,84,1,371.01,2,2,2,222,0,At Risk
15976,165,2,430.94,2,3,2,232,2,Lost
15977,17,2,1054.73,4,3,4,434,0,At Risk
15978,77,1,1098.78,2,2,4,224,0,At Risk
15980,89,3,2398.86,2,4,5,245,0,At Risk
15981,25,8,3408.48,4,5,5,455,0,At Risk
15983,22,4,1475.02,4,4,4,444,0,At Risk
15984,3,10,2837.67,5,5,5,555,0,At Risk
15985,123,2,1142.42,2,3,4,234,0,At Risk
15986,30,1,168.12,4,2,1,421,0,At Risk
15987,12,7,1451.28,5,5,4,554,0,At Risk
15988,19,1,158.03,4,2,1,421,0,At Risk
15990,44,2,792.11,3,3,3,333,0,At Risk
15992,4,1,41.99,5,2,1,521,0,At Risk
15993,9,7,2797.57,5,5,5,555,0,At Risk
15994,55,1,427.07,3,2,2,322,0,At Risk
15996,88,6,1060.68,2,5,4,254,0,At Risk
15998,37,5,3089.97,3,4,5,345,0,At Risk
16000,3,3,12393.7,5,4,5,545,0,At Risk
16003,30,5,2735.37,4,4,5,445,0,At Risk
16005,12,4,615.39,5,4,3,543,0,At Risk
16006,211,1,101.4,1,2,1,121,2,Lost
16007,48,4,1701.94,3,4,4,344,0,At Risk
16008,24,3,478.78,4,4,2,442,0,At Risk
16009,22,4,992.71,4,4,4,444,0,At Risk
16010,246,3,407.5,1,4,2,142,2,Lost
16011,8,16,3362.71,5,5,5,555,3,Promising
16012,35,3,1415.29,3,4,4,344,0,At Risk
16013,4,47,37130.6,5,5,5,555,3,Promising
16014,38,3,662.38,3,4,3,343,0,At Risk
16015,4,3,705.39,5,4,3,543,0,At Risk
16016,3,8,1508.76,5,5,4,554,0,At Risk
16017,47,1,211.88,3,2,1,321,0,At Risk
16018,39,2,408.9,3,3,2,332,0,At Risk
16019,47,9,3786.24,3,5,5,355,0,At Risk
16020,17,3,851.01,4,4,3,443,0,At Risk
16022,260,1,628.28,1,2,3,123,2,Lost
16023,46,3,719.81,3,4,3,343,0,At Risk
16024,12,1,251.24,5,2,2,522,0,At Risk
16025,30,1,439.66,4,2,2,422,0,At Risk
16026,43,1,236.09,3,2,1,321,0,At Risk
16027,92,6,934.62,2,5,3,253,0,At Risk
16029,39,63,81024.84,3,5,5,355,1,Champions
16030,310,1,331.24,1,2,2,122,2,Lost
16031,92,2,548.94,2,3,3,233,0,At Risk
16033,6,20,8816.4,5,5,5,555,3,Promising
16034,196,3,437.7000000000001,1,4,2,142,2,Lost
16036,87,2,758.9200000000001,2,3,3,233,0,At Risk
16037,270,3,855.02,1,4,3,143,2,Lost
16038,8,3,471.78,5,4,2,542,0,At Risk
16040,65,3,1313.55,3,4,4,344,0,At Risk
16041,31,3,3166.4,4,4,5,445,0,At Risk
16042,22,5,1197.27,4,4,4,444,0,At Risk
16043,38,4,773.99,3,4,3,343,0,At Risk
16045,120,4,1340.7,2,4,4,244,0,At Risk
16048,373,2,256.44,1,3,2,132,2,Lost
16049,40,3,1111.79,3,4,4,344,0,At Risk
16050,174,1,137.9,2,2,1,221,2,Lost
16052,54,1,362.06,3,2,2,322,0,At Risk
16053,33,2,1511.95,4,3,4,434,0,At Risk
16054,145,1,783.9,2,2,3,223,2,Lost
16055,221,1,134.8,1,2,1,121,2,Lost
16056,45,1,664.85,3,2,3,323,0,At Risk
16057,16,7,2263.12,4,5,5,455,0,At Risk
16059,66,6,1459.86,3,5,4,354,0,At Risk
16062,10,4,1153.62,5,4,4,544,0,At Risk
16063,260,1,335.32,1,2,2,122,2,Lost
16065,365,1,372.09,1,2,2,122,2,Lost
16066,17,5,1521.87,4,4,4,444,0,At Risk
16070,22,2,852.15,4,3,3,433,0,At Risk
16071,45,1,326.24,3,2,2,322,0,At Risk
16072,288,1,584.3199999999999,1,2,3,123,2,Lost
16073,297,1,122.4,1,2,1,121,2,Lost
16076,3,10,2234.73,5,5,5,555,0,At Risk
16078,284,1,79.2,1,2,1,121,2,Lost
16079,17,3,1352.0,4,4,4,444,0,At Risk
16080,82,2,217.16,2,3,1,231,0,At Risk
16081,56,5,2806.9,3,4,5,345,0,At Risk
16083,101,2,1317.62,2,3,4,234,0,At Risk
16084,299,1,436.18,1,2,2,122,2,Lost
16085,23,5,981.51,4,4,4,444,0,At Risk
16086,59,5,1121.39,3,4,4,344,0,At Risk
16091,155,2,315.06,2,3,2,232,2,Lost
16092,115,3,817.86,2,4,3,243,0,At Risk
16093,107,1,17.0,2,2,1,221,0,At Risk
16094,12,4,1078.23,5,4,4,544,0,At Risk
16096,264,1,320.62,1,2,2,122,2,Lost
16097,240,1,185.05,1,2,1,121,2,Lost
16098,88,7,2005.63,2,5,4,254,0,At Risk
16099,50,3,731.9,3,4,3,343,0,At Risk
16101,71,1,1290.7,3,2,4,324,0,At Risk
16102,42,3,1842.14,3,4,4,344,0,At Risk
16103,7,6,1429.64,5,5,4,554,0,At Risk
16104,62,1,302.36,3,2,2,322,0,At Risk
16105,249,1,336.96,1,2,2,122,2,Lost
16106,66,1,108.38,3,2,1,321,0,At Risk
16107,18,7,3204.1600000000003,4,5,5,455,0,At Risk
16108,85,1,842.5,2,2,3,223,0,At Risk
16109,219,2,611.88,1,3,3,133,2,Lost
16110,45,3,1337.48,3,4,4,344,0,At Risk
16112,143,4,195.74,2,4,1,241,0,At Risk
16113,183,1,161.38,1,2,1,121,2,Lost
16114,171,1,135.75000000000003,2,2,1,221,2,Lost
16115,10,8,1667.97,5,5,4,554,0,At Risk
16116,212,1,612.78,1,2,3,123,2,Lost
16117,190,1,232.21,1,2,1,121,2,Lost
16119,8,2,423.36,5,3,2,532,0,At Risk
16120,59,4,1309.14,3,4,4,344,0,At Risk
16121,57,2,867.11,3,3,3,333,0,At Risk
16122,73,4,684.42,2,4,3,243,0,At Risk
16123,52,1,307.78000000000003,3,2,2,322,0,At Risk
16124,317,1,249.0,1,2,1,121,2,Lost
16125,367,1,289.35,1,2,2,122,2,Lost
16126,29,4,6287.77,4,4,5,445,0,At Risk
16127,39,1,656.25,3,2,3,323,0,At Risk
16128,18,5,1880.22,4,4,4,444,0,At Risk
16131,52,6,3506.54,3,5,5,355,0,At Risk
16133,4,33,14589.04,5,5,5,555,3,Promising
16134,22,2,618.09,4,3,3,433,0,At Risk
16135,263,1,517.55,1,2,3,123,2,Lost
16136,60,3,709.38,3,4,3,343,0,At Risk
16139,19,3,635.4100000000001,4,4,3,443,0,At Risk
16140,66,2,725.1800000000001,3,3,3,333,0,At Risk
16141,88,1,620.4,2,2,3,223,0,At Risk
16142,250,1,535.34,1,2,3,123,2,Lost
16143,3,6,2424.94,5,5,5,555,0,At Risk
16144,247,1,175.2,1,2,1,121,2,Lost
16145,9,11,3799.49,5,5,5,555,0,At Risk
16146,157,3,734.13,2,4,3,243,2,Lost
16147,134,1,375.0,2,2,2,222,0,At Risk
16148,296,1,76.32000000000001,1,2,1,121,2,Lost
16149,5,2,280.52,5,3,2,532,0,At Risk
16150,43,5,2053.02,3,4,4,344,0,At Risk
16152,269,1,1829.04,1,2,4,124,2,Lost
16153,50,5,1824.23,3,4,4,344,0,At Risk
16156,9,9,3122.04,5,5,5,555,0,At Risk
16157,16,3,656.69,4,4,3,443,0,At Risk
16159,282,1,348.2,1,2,2,122,2,Lost
16160,65,2,1025.44,3,3,4,334,0,At Risk
16161,2,19,5575.56,5,5,5,555,3,Promising
16162,252,1,37.4,1,2,1,121,2,Lost
16163,232,2,856.6,1,3,3,133,2,Lost
16164,17,3,822.48,4,4,3,443,0,At Risk
16168,11,27,3787.6,5,5,5,555,3,Promising
16169,8,4,1822.97,5,4,4,544,0,At Risk
16170,51,6,1885.05,3,5,4,354,0,At Risk
16171,59,1,73.19999999999999,3,2,1,321,0,At Risk
16172,95,5,1140.21,2,4,4,244,0,At Risk
16173,16,6,1418.32,4,5,4,454,0,At Risk
16174,126,3,1009.55,2,4,4,244,0,At Risk
16175,94,4,1037.59,2,4,4,244,0,At Risk
16177,50,1,331.95,3,2,2,322,0,At Risk
16178,138,1,197.9,2,2,1,221,0,At Risk
16179,61,1,215.83,3,2,1,321,0,At Risk
16180,100,8,10254.18,2,5,5,255,0,At Risk
16181,73,1,305.54,2,2,2,222,0,At Risk
16182,72,4,6617.65,3,4,5,345,0,At Risk
16183,67,1,338.71000000000004,3,2,2,322,0,At Risk
16184,64,6,1158.79,3,5,4,354,0,At Risk
16185,17,2,529.41,4,3,3,433,0,At Risk
16186,23,12,4006.94,4,5,5,455,0,At Risk
16187,32,15,6911.4400000000005,4,5,5,455,3,Promising
16188,45,4,981.86,3,4,4,344,0,At Risk
16189,16,2,215.48,4,3,1,431,0,At Risk
16190,40,1,215.08,3,2,1,321,0,At Risk
16191,3,13,5180.52,5,5,5,555,0,At Risk
16193,237,1,314.45,1,2,2,122,2,Lost
16198,75,1,400.681,2,2,2,222,0,At Risk
16200,4,2,1080.62,5,3,4,534,0,At Risk
16201,3,4,1863.47,5,4,4,544,0,At Risk
16202,361,1,365.27,1,2,2,122,2,Lost
16203,59,4,592.9,3,4,3,343,0,At Risk
16204,23,1,405.71,4,2,2,422,0,At Risk
16205,31,4,761.38,4,4,3,443,0,At Risk
16206,55,4,537.0600000000001,3,4,3,343,0,At Risk
16207,25,1,394.38,4,2,2,422,0,At Risk
16208,45,2,664.26,3,3,3,333,0,At Risk
16209,89,5,2262.62,2,4,5,245,0,At Risk
16210,2,18,21086.3,5,5,5,555,3,Promising
16211,89,1,547.02,2,2,3,223,0,At Risk
16212,19,2,690.34,4,3,3,433,0,At Risk
16213,79,1,159.0,2,2,1,221,0,At Risk
16214,171,3,1062.75,2,4,4,244,2,Lost
16215,81,1,242.35,2,2,1,221,0,At Risk
16216,267,1,914.93,1,2,3,123,2,Lost
16217,235,2,304.25,1,3,2,132,2,Lost
16218,30,7,3084.68,4,5,5,455,0,At Risk
16221,37,3,864.86,3,4,3,343,0,At Risk
16222,318,1,846.72,1,2,3,123,2,Lost
16224,57,4,1295.3,3,4,4,344,0,At Risk
16225,45,5,1096.32,3,4,4,344,0,At Risk
16226,203,3,255.12,1,4,2,142,2,Lost
16227,225,1,314.22,1,2,2,122,2,Lost
16229,87,2,1010.6,2,3,4,234,0,At Risk
16230,190,2,542.03,1,3,3,133,2,Lost
16232,44,4,990.88,3,4,4,344,0,At Risk
16233,71,3,536.6800000000001,3,4,3,343,0,At Risk
16235,41,5,867.3100000000001,3,4,3,343,0,At Risk
16236,78,1,432.2,2,2,2,222,0,At Risk
16239,57,2,414.2,3,3,2,332,0,At Risk
16240,24,2,3718.8,4,3,5,435,0,At Risk
16241,10,13,2607.87,5,5,5,555,0,At Risk
16242,8,7,3603.21,5,5,5,555,0,At Risk
16243,34,2,409.1,3,3,2,332,0,At Risk
16244,212,2,1522.75,1,3,4,134,2,Lost
16245,24,3,1413.66,4,4,4,444,0,At Risk
16247,170,1,114.56,2,2,1,221,2,Lost
16248,62,1,152.94,3,2,1,321,0,At Risk
16249,53,5,1800.07,3,4,4,344,0,At Risk
16250,261,2,389.44,1,3,2,132,2,Lost
16253,67,2,3683.86,3,3,5,335,0,At Risk
16255,17,8,2619.91,4,5,5,455,0,At Risk
16256,267,1,752.4300000000001,1,2,3,123,2,Lost
16257,177,1,46.95,2,2,1,221,2,Lost
16258,45,5,5203.51,3,4,5,345,0,At Risk
16260,51,1,1035.45,3,2,4,324,0,At Risk
16261,17,4,746.83,4,4,3,443,0,At Risk
16265,9,9,5447.0,5,5,5,555,0,At Risk
16266,74,7,861.89,2,5,3,253,0,At Risk
16268,71,2,667.65,3,3,3,333,0,At Risk
16270,353,1,1141.24,1,2,4,124,2,Lost
16271,3,5,1429.24,5,4,4,544,0,At Risk
16272,117,1,411.7,2,2,2,222,0,At Risk
16274,373,1,357.95,1,2,2,122,2,Lost
16275,197,1,559.87,1,2,3,123,2,Lost
16276,177,1,810.6,2,2,3,223,2,Lost
16278,100,1,566.38,2,2,3,223,0,At Risk
16279,21,3,1509.58,4,4,4,444,0,At Risk
16281,72,1,2062.06,3,2,5,325,0,At Risk
16282,340,1,168.3,1,2,1,121,2,Lost
16283,6,5,1570.81,5,4,4,544,0,At Risk
16284,31,2,823.97,4,3,3,433,0,At Risk
16287,170,1,142.5,2,2,1,221,2,Lost
16292,122,1,302.25,2,2,2,222,0,At Risk
16293,22,10,2248.99,4,5,5,455,0,At Risk
16295,10,4,1328.55,5,4,4,544,0,At Risk
16297,269,1,301.9,1,2,2,122,2,Lost
16298,23,3,598.2,4,4,3,443,0,At Risk
16302,127,1,233.22,2,2,1,221,0,At Risk
16303,26,3,5360.63,4,4,5,445,0,At Risk
16305,139,1,361.22,2,2,2,222,0,At Risk
16306,214,6,632.27,1,5,3,153,2,Lost
16308,38,4,2560.0,3,4,5,345,0,At Risk
16309,106,2,706.57,2,3,3,233,0,At Risk
16311,18,2,616.26,4,3,3,433,0,At Risk
16313,3,2,274.15000000000003,5,3,2,532,0,At Risk
16315,331,1,226.37,1,2,1,121,2,Lost
16316,64,8,2938.91,3,5,5,355,0,At Risk
16317,120,3,1341.65,2,4,4,244,0,At Risk
16318,35,1,328.15000000000003,3,2,2,322,0,At Risk
16319,218,1,404.4,1,2,2,122,2,Lost
16320,172,2,1038.46,2,3,4,234,2,Lost
16321,72,5,373.65,3,4,2,342,0,At Risk
16322,1,2,326.75,5,3,2,532,0,At Risk
16323,196,1,207.50000000000003,1,2,1,121,2,Lost
16324,128,3,428.68,2,4,2,242,0,At Risk
16325,47,3,594.24,3,4,3,343,0,At Risk
16326,6,14,3110.96,5,5,5,555,0,At Risk
16327,14,6,3844.22,4,5,5,455,0,At Risk
16330,18,3,251.91,4,4,2,442,0,At Risk
16332,28,7,1593.2,4,5,4,454,0,At Risk
16333,8,22,26626.8,5,5,5,555,3,Promising
16337,37,1,151.05,3,2,1,321,0,At Risk
16338,157,1,214.8,2,2,1,221,2,Lost
16339,284,1,109.95,1,2,1,121,2,Lost
16340,107,1,549.07,2,2,3,223,0,At Risk
16341,25,4,1971.87,4,4,4,444,0,At Risk
16342,75,4,322.41,2,4,2,242,0,At Risk
16343,16,2,370.48,4,3,2,432,0,At Risk
16344,158,1,101.1,2,2,1,221,2,Lost
16345,44,1,575.41,3,2,3,323,0,At Risk
16347,11,2,887.65,5,3,3,533,0,At Risk
16348,32,7,1469.45,4,5,4,454,0,At Risk
16349,291,1,53.5,1,2,1,121,2,Lost
16350,21,4,1116.47,4,4,4,444,0,At Risk
16351,333,1,153.9,1,2,1,121,2,Lost
16352,18,2,494.44,4,3,3,433,0,At Risk
16353,4,23,6675.71,5,5,5,555,3,Promising
16354,63,2,395.8,3,3,2,332,0,At Risk
16356,198,3,211.77,1,4,1,141,2,Lost
16357,33,3,658.88,4,4,3,443,0,At Risk
16358,1,4,2027.5,5,4,4,544,0,At Risk
16359,7,9,1750.92,5,5,4,554,0,At Risk
16360,5,6,3512.53,5,5,5,555,0,At Risk
16361,10,4,896.66,5,4,3,543,0,At Risk
16362,32,5,734.77,4,4,3,443,0,At Risk
16363,53,1,109.36,3,2,1,321,0,At Risk
16364,12,2,707.04,5,3,3,533,0,At Risk
16365,18,9,1540.42,4,5,4,454,0,At Risk
16366,19,1,327.3,4,2,2,422,0,At Risk
16367,37,2,804.49,3,3,3,333,0,At Risk
16368,2,2,497.43,5,3,3,533,0,At Risk
16369,18,3,1553.66,4,4,4,444,0,At Risk
16370,82,4,1320.56,2,4,4,244,0,At Risk
16372,33,2,367.93,4,3,2,432,0,At Risk
16374,66,2,473.03,3,3,2,332,0,At Risk
16376,9,2,987.01,5,3,4,534,0,At Risk
16377,267,1,676.2,1,2,3,123,2,Lost
16378,247,3,362.95,1,4,2,142,2,Lost
16379,4,4,2157.4,5,4,5,545,0,At Risk
16380,61,1,1780.59,3,2,4,324,0,At Risk
16383,75,2,668.36,2,3,3,233,0,At Risk
16384,90,2,584.5,2,3,3,233,0,At Risk
16385,60,3,555.89,3,4,3,343,0,At Risk
16386,29,2,317.2,4,3,2,432,0,At Risk
16387,323,1,94.36,1,2,1,121,2,Lost
16389,53,4,1382.0700000000002,3,4,4,344,0,At Risk
16392,270,1,221.19,1,2,1,121,2,Lost
16393,2,13,3046.21,5,5,5,555,0,At Risk
16394,57,5,1555.34,3,4,4,344,0,At Risk
16395,61,5,1486.9,3,4,4,344,0,At Risk
16398,154,2,1705.8,2,3,4,234,2,Lost
16399,19,2,408.57,4,3,2,432,0,At Risk
16400,95,1,303.93,2,2,2,222,0,At Risk
16401,1,12,4098.32,5,5,5,555,0,At Risk
16402,265,2,299.6,1,3,2,132,2,Lost
16403,312,1,177.5,1,2,1,121,2,Lost
16404,70,1,443.05,3,2,2,322,0,At Risk
16405,302,2,167.25,1,3,1,131,2,Lost
16406,19,1,163.07,4,2,1,421,0,At Risk
16407,13,10,2126.93,5,5,5,555,0,At Risk
16409,36,5,2028.88,3,4,4,344,0,At Risk
16411,19,2,214.65,4,3,1,431,0,At Risk
16412,54,1,151.83,3,2,1,321,0,At Risk
16413,57,1,262.2,3,2,2,322,0,At Risk
16414,22,2,126.25,4,3,1,431,0,At Risk
16415,44,1,210.35,3,2,1,321,0,At Risk
16416,27,3,1051.4,4,4,4,444,0,At Risk
16418,45,3,675.27,3,4,3,343,0,At Risk
16419,113,6,972.23,2,5,4,254,0,At Risk
16422,17,51,34684.4,4,5,5,455,3,Promising
16423,25,1,346.12,4,2,2,422,0,At Risk
16424,191,1,133.56,1,2,1,121,2,Lost
16425,302,1,302.7,1,2,2,122,2,Lost
16426,2,10,1908.25,5,5,4,554,0,At Risk
16427,263,2,241.06,1,3,1,131,2,Lost
16429,106,1,284.55,2,2,2,222,0,At Risk
16430,57,1,300.85,3,2,2,322,0,At Risk
16431,213,3,642.81,1,4,3,143,2,Lost
16432,64,1,287.40000000000003,3,2,2,322,0,At Risk
16433,28,1,184.26,4,2,1,421,0,At Risk
16434,29,7,1522.25,4,5,4,454,0,At Risk
16438,6,5,798.35,5,4,3,543,0,At Risk
16440,8,5,3640.67,5,4,5,545,0,At Risk
16441,67,2,381.2,3,3,2,332,0,At Risk
16442,2,3,616.79,5,4,3,543,0,At Risk
16444,46,4,654.67,3,4,3,343,0,At Risk
16445,34,1,230.51,3,2,1,321,0,At Risk
16446,1,2,168472.5,5,3,5,535,1,Champions
16447,136,1,259.01,2,2,2,222,0,At Risk
16448,198,1,188.89,1,2,1,121,2,Lost
16449,198,2,707.69,1,3,3,133,2,Lost
16450,150,1,311.92,2,2,2,222,2,Lost
16451,88,1,266.97,2,2,2,222,0,At Risk
16454,45,2,6.9,3,3,1,331,0,At Risk
16455,64,7,1841.18,3,5,4,354,0,At Risk
16456,99,5,2158.37,2,4,5,245,0,At Risk
16457,218,1,208.36,1,2,1,121,2,Lost
16458,3,18,3482.74,5,5,5,555,3,Promising
16460,28,3,814.72,4,4,3,443,0,At Risk
16461,178,1,151.42,2,2,1,221,2,Lost
16462,74,3,136.0,2,4,1,241,0,At Risk
16463,21,4,1422.4,4,4,4,444,0,At Risk
16464,20,3,1314.68,4,4,4,444,0,At Risk
16466,34,7,1603.46,3,5,4,354,0,At Risk
16468,74,1,74.9,2,2,1,221,0,At Risk
16469,24,4,650.43,4,4,3,443,0,At Risk
16470,52,4,762.39,3,4,3,343,0,At Risk
16471,275,1,223.95,1,2,1,121,2,Lost
16473,165,3,316.11,2,4,2,242,2,Lost
16474,7,7,1871.5,5,5,4,554,0,At Risk
16475,88,4,544.3,2,4,3,243,0,At Risk
16477,64,7,2494.46,3,5,5,355,0,At Risk
16478,25,3,331.0,4,4,2,442,0,At Risk
16479,10,2,300.83,5,3,2,532,0,At Risk
16480,76,1,769.29,2,2,3,223,0,At Risk
16482,16,1,220.62,4,2,1,421,0,At Risk
16483,192,1,139.35,1,2,1,121,2,Lost
16484,174,2,404.3,2,3,2,232,2,Lost
16485,77,1,363.65,2,2,2,222,0,At Risk
16488,33,3,498.8,4,4,3,443,0,At Risk
16491,47,1,731.5,3,2,3,323,0,At Risk
16493,80,4,1351.63,2,4,4,244,0,At Risk
16494,297,1,826.53,1,2,3,123,2,Lost
16495,3,3,684.41,5,4,3,543,0,At Risk
16496,9,3,1599.52,5,4,4,544,0,At Risk
16497,50,6,2965.69,3,5,5,355,0,At Risk
16498,161,2,100.97,2,3,1,231,2,Lost
16499,360,2,365.45,1,3,2,132,2,Lost
16500,5,6,400.86,5,5,2,552,0,At Risk
16503,107,4,1431.93,2,4,4,244,0,At Risk
16504,25,1,484.38,4,2,2,422,0,At Risk
16505,32,1,777.6,4,2,3,423,0,At Risk
16506,20,2,90.3,4,3,1,431,0,At Risk
16509,297,1,363.7000000000001,1,2,2,122,2,Lost
16510,372,1,248.1,1,2,1,121,2,Lost
16511,22,3,950.26,4,4,4,444,0,At Risk
16513,5,4,874.59,5,4,3,543,0,At Risk
16515,52,5,1627.13,3,4,4,344,0,At Risk
16516,30,1,101.7,4,2,1,421,0,At Risk
16517,277,1,162.70000000000002,1,2,1,121,2,Lost
16518,61,2,484.32,3,3,2,332,0,At Risk
16519,25,2,215.08,4,3,1,431,0,At Risk
16520,186,3,1046.57,1,4,4,144,2,Lost
16523,2,21,9418.47,5,5,5,555,3,Promising
16525,2,26,13027.45,5,5,5,555,3,Promising
16526,172,1,290.36,2,2,2,222,2,Lost
16527,81,1,228.06,2,2,1,221,0,At Risk
16528,4,1,244.41,5,2,1,521,0,At Risk
16529,190,1,455.25,1,2,2,122,2,Lost
16531,22,7,1244.59,4,5,4,454,0,At Risk
16532,18,3,6748.8,4,4,5,445,0,At Risk
16533,19,3,1095.56,4,4,4,444,0,At Risk
16535,5,1,593.75,5,2,3,523,0,At Risk
16536,110,1,548.97,2,2,3,223,0,At Risk
16539,3,4,1388.81,5,4,4,544,0,At Risk
16542,54,1,119.62,3,2,1,321,0,At Risk
16545,165,1,339.3,2,2,2,222,2,Lost
16546,291,2,787.15,1,3,3,133,2,Lost
16549,10,10,4154.64,5,5,5,555,0,At Risk
16550,109,5,2298.97,2,4,5,245,0,At Risk
16551,96,3,922.12,2,4,3,243,0,At Risk
16552,243,2,379.73,1,3,2,132,2,Lost
16553,163,12,5719.82,2,5,5,255,0,At Risk
16554,42,3,837.1,3,4,3,343,0,At Risk
16555,35,2,285.89,3,3,2,332,0,At Risk
16556,67,7,3313.79,3,5,5,355,0,At Risk
16557,24,2,281.85,4,3,2,432,0,At Risk
16558,1,20,8338.49,5,5,5,555,3,Promising
16560,27,2,841.41,4,3,3,433,0,At Risk
16561,6,2,511.12,5,3,3,533,0,At Risk
16563,54,1,1077.74,3,2,4,324,0,At Risk
16565,364,1,173.7,1,2,1,121,2,Lost
16566,15,5,614.66,4,4,3,443,0,At Risk
16567,194,2,865.6,1,3,3,133,2,Lost
16569,3,1,124.2,5,2,1,521,0,At Risk
16570,15,10,3738.4,4,5,5,455,0,At Risk
16571,27,3,1421.69,4,4,4,444,0,At Risk
16572,127,3,1009.6,2,4,4,244,0,At Risk
16573,85,2,663.61,2,3,3,233,0,At Risk
16574,71,1,451.44,3,2,2,322,0,At Risk
16581,183,1,105.84,1,2,1,121,2,Lost
16582,113,1,313.62,2,2,2,222,0,At Risk
16583,374,1,233.45,1,2,1,121,2,Lost
16584,80,2,936.08,2,3,3,233,0,At Risk
16586,249,1,463.95,1,2,2,122,2,Lost
16587,232,1,225.15,1,2,1,121,2,Lost
16589,71,3,459.24,3,4,2,342,0,At Risk
16591,69,1,213.5,3,2,1,321,0,At Risk
16592,4,16,4113.68,5,5,5,555,3,Promising
16593,51,3,330.03,3,4,2,342,0,At Risk
16594,75,1,181.09,2,2,1,221,0,At Risk
16595,61,1,360.16,3,2,2,322,0,At Risk
16596,16,2,250.15,4,3,1,431,0,At Risk
16597,4,1,90.04,5,2,1,521,0,At Risk
16598,286,1,145.05,1,2,1,121,2,Lost
16600,4,6,813.52,5,5,3,553,0,At Risk
16601,41,1,244.8,3,2,1,321,0,At Risk
16602,36,1,528.08,3,2,3,323,0,At Risk
16603,75,2,482.47,2,3,2,232,0,At Risk
16607,18,14,3347.71,4,5,5,455,0,At Risk
16609,15,7,5493.46,4,5,5,455,0,At Risk
16610,219,1,75.66,1,2,1,121,2,Lost
16611,186,1,129.49,1,2,1,121,2,Lost
16612,33,4,1187.66,4,4,4,444,0,At Risk
16613,70,1,618.59,3,2,3,323,0,At Risk
16614,183,1,506.19,1,2,3,123,2,Lost
16616,15,2,500.42,4,3,3,433,0,At Risk
16617,236,1,151.85,1,2,1,121,2,Lost
16618,31,5,2647.59,4,4,5,445,0,At Risk
16619,264,1,226.21,1,2,1,121,2,Lost
16620,4,2,178.96,5,3,1,531,0,At Risk
16621,52,4,813.48,3,4,3,343,0,At Risk
16623,246,1,129.45000000000002,1,2,1,121,2,Lost
16624,81,2,810.57,2,3,3,233,0,At Risk
16625,275,1,333.08,1,2,2,122,2,Lost
16626,1,17,4413.1,5,5,5,555,3,Promising
16627,79,1,322.8,2,2,2,222,0,At Risk
16628,30,5,2188.05,4,4,5,445,0,At Risk
16629,74,2,417.73,2,3,2,232,0,At Risk
16633,17,6,2883.1,4,5,5,455,0,At Risk
16634,223,2,217.9,1,3,1,131,2,Lost
16637,32,4,1154.47,4,4,4,444,0,At Risk
16638,23,10,1680.72,4,5,4,454,0,At Risk
16639,31,3,1257.51,4,4,4,444,0,At Risk
16641,106,1,231.1,2,2,1,221,0,At Risk
16642,5,2,688.33,5,3,3,533,0,At Risk
16643,246,1,487.51,1,2,2,122,2,Lost
16644,178,2,833.78,2,3,3,233,2,Lost
16647,170,2,214.06,2,3,1,231,2,Lost
16648,43,1,290.66,3,2,2,322,0,At Risk
16650,72,1,518.42,3,2,3,323,0,At Risk
16652,59,7,6773.97,3,5,5,355,0,At Risk
16653,16,2,1212.66,4,3,4,434,0,At Risk
16654,141,4,601.27,2,4,3,243,0,At Risk
16655,18,6,3794.52,4,5,5,455,0,At Risk
16656,22,15,8625.8,4,5,5,455,3,Promising
16657,10,4,933.62,5,4,3,543,0,At Risk
16658,368,1,123.24,1,2,1,121,2,Lost
16659,189,1,39.12,1,2,1,121,2,Lost
16660,16,4,1267.65,4,4,4,444,0,At Risk
16665,362,1,135.4,1,2,1,121,2,Lost
16666,19,1,118.98,4,2,1,421,0,At Risk
16667,68,2,570.13,3,3,3,333,0,At Risk
16668,15,6,306.72,4,5,2,452,0,At Risk
16669,24,3,1374.87,4,4,4,444,0,At Risk
16670,17,11,4095.9,4,5,5,455,0,At Risk
16671,28,3,1692.27,4,4,4,444,0,At Risk
16672,2,20,8134.94,5,5,5,555,3,Promising
16674,55,2,319.61,3,3,2,332,0,At Risk
16676,34,4,1592.12,3,4,4,344,0,At Risk
16678,3,12,3109.99,5,5,5,555,0,At Risk
16679,366,1,129.75,1,2,1,121,2,Lost
16680,43,1,183.7,3,2,1,321,0,At Risk
16681,73,6,1770.34,2,5,4,254,0,At Risk
16682,5,5,1028.0,5,4,4,544,0,At Risk
16684,4,28,66653.56,5,5,5,555,3,Promising
16685,61,2,324.24,3,3,2,332,0,At Risk
16686,47,7,3062.83,3,5,5,355,0,At Risk
