CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
17146,106,3,749.78,2,4,3,243
17147,23,4,1714.59,4,4,4,444
17148,52,1,124.88,3,2,1,321
17152,195,3,1689.5,1,4,4,144
17153,24,1,213.78,4,2,1,421
17154,75,1,329.34,2,2,2,222
17155,18,2,251.7,4,3,2,432
17157,8,2,319.0,5,3,2,532
17158,32,3,1266.97,4,4,4,444
17159,22,3,1538.88,4,4,4,444
17160,31,6,3518.03,4,5,5,455
17162,29,10,1715.46,4,5,4,454
17163,22,2,293.1,4,3,2,432
17164,33,7,2467.35,4,5,5,455
17165,284,1,158.68,1,2,1,121
17166,39,2,206.34,3,3,1,331
17169,58,2,835.78,3,3,3,333
17171,289,1,224.91,1,2,1,121
17172,79,1,317.76,2,2,2,222
17173,5,8,3766.6,5,5,5,555
17174,218,1,59.9,1,2,1,121
17175,44,4,1443.69,3,4,4,344
17176,202,1,306.13,1,2,2,122
17179,178,3,711.79,2,4,3,243
17180,56,4,796.03,3,4,3,343
17181,57,2,239.92000000000002,3,3,1,331
17183,8,6,3347.31,5,5,5,555
17186,47,2,144.0,3,3,1,331
17187,227,1,203.95,1,2,1,121
17188,11,7,2474.23,5,5,5,555
17189,106,2,384.4,2,3,2,232
17190,59,2,444.74,3,3,2,332
17191,28,7,2095.13,4,5,5,455
17193,36,7,1699.3,3,5,4,354
17194,274,2,262.62,1,3,2,132
17197,30,1,1013.01,4,2,4,424
17198,24,3,692.22,4,4,3,443
17201,54,1,342.63,3,2,2,322
17203,36,6,3563.85,3,5,5,355
17204,175,4,1564.56,2,4,4,244
17205,54,1,384.08,3,2,2,322
17206,53,1,204.24,3,2,1,321
17211,27,8,2317.2200000000003,4,5,5,455
17212,253,1,226.85,1,2,1,121
17213,40,7,2781.23,3,5,5,355
17214,60,6,1069.1200000000001,3,5,4,354
17217,234,1,113.5,1,2,1,121
17218,4,10,1960.72,5,5,4,554
17219,32,1,114.23,4,2,1,421
17220,24,14,3198.25,4,5,5,455
17221,7,2,335.13,5,3,2,532
17222,65,1,354.15,3,2,2,322
17223,310,2,426.79,1,3,2,132
17226,309,1,393.49,1,2,2,122
17227,19,6,939.32,4,5,3,453
17228,16,8,1906.09,4,5,4,454
17229,96,2,318.76,2,3,2,232
17230,264,8,3638.41,1,5,5,155
17231,12,10,3174.32,5,5,5,555
17232,3,2,421.52,5,3,2,532
17233,35,1,190.88,3,2,1,321
17234,183,1,149.89,1,2,1,121
17235,25,2,550.0600000000001,4,3,3,433
17236,13,6,916.13,5,5,3,553
17237,11,2,314.69,5,3,2,532
17238,3,17,3744.65,5,5,5,555
17239,313,1,382.5,1,2,2,122
17242,108,2,1135.04,2,3,4,234
17243,1,26,8676.85,5,5,5,555
17244,53,1,954.9,3,2,4,324
17245,205,1,171.45000000000002,1,2,1,121
17247,15,1,282.19,4,2,2,422
17248,120,1,318.65,2,2,2,222
17250,4,2,384.52,5,3,2,532
17251,363,1,283.28000000000003,1,2,2,122
17252,117,2,353.86,2,3,2,232
17253,18,1,178.26,4,2,1,421
17254,5,2,272.44,5,3,2,532
17255,41,2,298.41,3,3,2,332
17256,107,2,240.0,2,3,1,231
17259,148,2,603.37,2,3,3,233
17262,52,5,1253.3600000000001,3,4,4,344
17263,208,1,63.440000000000005,1,2,1,121
17265,139,2,562.9,2,3,3,233
17266,2,3,310.64,5,4,2,542
17267,127,2,317.62,2,3,2,232
17268,108,4,763.64,2,4,3,243
17272,42,4,2148.63,3,4,5,345
17274,35,1,111.98,3,2,1,321
17277,228,2,1065.3500000000001,1,3,4,134
17278,241,1,246.04000000000002,1,2,1,121
17279,58,1,187.82999999999998,3,2,1,321
17282,130,3,1703.41,2,4,4,244
17284,60,6,1652.58,3,5,4,354
17286,22,1,153.92,4,2,1,421
17287,26,7,1064.11,4,5,4,454
17288,9,7,1419.73,5,5,4,554
17289,32,3,944.41,4,4,4,444
17290,4,2,525.24,5,3,3,533
17291,308,1,550.8000000000001,1,2,3,123
17293,8,9,1875.11,5,5,4,554
17295,29,3,556.95,4,4,3,443
17297,17,1,131.78,4,2,1,421
17298,101,2,498.42,2,3,3,233
17299,12,4,669.11,5,4,3,543
17301,21,1,197.63,4,2,1,421
17302,15,5,1135.63,4,4,4,444
17303,361,1,250.04,1,2,1,121
17306,11,19,8631.31,5,5,5,555
17309,95,1,82.75,2,2,1,221
17311,78,2,1384.85,2,3,4,234
17312,139,3,644.3,2,4,3,243
17313,31,1,2328.84,4,2,5,425
17314,25,8,2527.92,4,5,5,455
17315,2,38,6292.26,5,5,5,555
17317,46,3,2600.34,3,4,5,345
17320,100,3,1200.6200000000001,2,4,4,244
17321,8,2,700.86,5,3,3,533
17323,15,7,921.0699999999999,4,5,3,453
17324,18,4,990.23,4,4,4,444
17325,280,1,96.8,1,2,1,121
17329,14,2,523.11,4,3,3,433
17330,23,2,363.9,4,3,2,432
17331,124,1,175.2,2,2,1,221
17333,86,1,494.25,2,2,3,223
17334,302,2,307.02000000000004,1,3,2,132
17337,151,4,2027.8700000000001,2,4,4,244
17338,17,8,6643.93,4,5,5,455
17339,94,2,243.36,2,3,1,231
17340,30,11,12353.29,4,5,5,455
17341,157,3,781.36,2,4,3,243
17343,355,1,193.64,1,2,1,121
17344,46,1,160.57,3,2,1,321
17345,15,4,537.74,4,4,3,443
17346,4,15,2676.56,5,5,5,555
17347,86,1,228.96,2,2,1,221
17348,15,5,1159.52,4,4,4,444
17349,179,1,110.75,2,2,1,221
17350,8,4,1286.07,5,4,4,544
17351,36,3,587.15,3,4,3,343
17353,129,2,1740.0,2,3,4,234
17354,51,1,1393.06,3,2,4,324
17356,312,1,178.22,1,2,1,121
17357,24,2,388.14,4,3,2,432
17358,303,2,365.85,1,3,2,132
17359,11,1,127.86,5,2,1,521
17360,17,3,585.79,4,4,3,443
17361,49,3,488.2,3,4,2,342
17362,239,2,312.23,1,3,2,132
17364,1,11,4481.18,5,5,5,555
17365,13,8,4801.56,5,5,5,555
17367,238,1,168.4,1,2,1,121
17368,23,8,1912.67,4,5,4,454
17370,73,4,446.18,2,4,2,242
17371,17,3,423.89,4,4,2,442
17372,41,8,1342.68,3,5,4,354
17373,40,4,646.92,3,4,3,343
17374,219,2,495.77,1,3,3,133
17375,199,3,400.1,1,4,2,142
17376,71,2,203.2,3,3,1,331
17377,24,20,4100.92,4,5,5,455
17379,11,1,404.66,5,2,2,522
17381,9,29,20275.61,5,5,5,555
17382,65,1,65.4,3,2,1,321
17383,4,1,199.29,5,2,1,521
17384,19,2,336.4,4,3,2,432
17385,15,1,261.11,4,2,2,422
17386,8,6,2686.42,5,5,5,555
17387,20,2,784.11,4,3,3,433
17388,78,4,1259.56,2,4,4,244
17389,1,34,31833.68,5,5,5,555
17391,164,2,508.8,2,3,3,233
17392,307,2,457.91,1,3,2,132
17394,219,1,203.86999999999998,1,2,1,121
17396,39,8,7330.8,3,5,5,355
17397,22,2,696.41,4,3,3,433
17398,115,3,653.38,2,4,3,243
17400,126,5,2129.96,2,4,5,245
17402,5,13,2633.85,5,5,5,555
17403,36,1,281.62,3,2,2,322
17404,4,15,31906.82,5,5,5,555
17405,1,3,1031.41,5,4,4,544
17406,333,3,2200.42,1,4,5,145
17408,163,1,32.65,2,2,1,221
17409,185,2,771.85,1,3,3,133
17410,16,5,1214.72,4,4,4,444
17411,12,3,778.94,5,4,3,543
17412,3,7,1258.06,5,5,4,554
17414,44,2,778.0,3,3,3,333
17415,80,1,507.84,2,2,3,223
17416,30,7,6893.42,4,5,5,455
17418,42,2,463.46000000000004,3,3,2,332
17419,11,12,4226.57,5,5,5,555
17420,50,3,598.83,3,4,3,343
17422,16,6,1979.37,4,5,4,454
17423,46,2,698.41,3,3,3,333
17425,19,2,759.1700000000001,4,3,3,433
17426,8,6,5037.26,5,5,5,555
17427,72,1,100.8,3,2,1,321
17428,1,28,17256.85,5,5,5,555
17429,128,3,524.9200000000001,2,4,3,243
17430,33,2,265.76,4,3,2,432
17431,313,1,403.3,1,2,2,122
17432,18,2,365.76,4,3,2,432
17433,88,1,303.16,2,2,2,222
17434,2,7,2373.82,5,5,5,555
17436,2,2,216.3,5,3,1,531
17438,254,1,388.45000000000005,1,2,2,122
17440,157,3,186.42000000000002,2,4,1,241
17442,37,6,2248.56,3,5,5,355
17443,220,1,534.24,1,2,3,123
17444,148,3,2940.04,2,4,5,245
17446,177,2,120.89999999999999,2,3,1,231
17447,40,2,541.53,3,3,3,333
17449,2,7,2520.86,5,5,5,555
17450,8,46,194550.79,5,5,5,555
17451,1,7,1721.4,5,5,4,554
17453,18,2,486.72,4,3,2,432
17454,192,4,517.53,1,4,3,143
17455,204,1,131.7,1,2,1,121
17456,365,1,249.86,1,2,1,121
17457,127,5,1737.7,2,4,4,244
17458,15,1,316.5,4,2,2,422
17459,43,2,657.3,3,3,3,333
17460,94,6,622.4300000000001,2,5,3,253
17461,23,3,757.46,4,4,3,443
17462,60,2,675.69,3,3,3,333
17463,16,5,1896.41,4,4,4,444
17464,158,1,289.96000000000004,2,2,2,222
17466,10,2,763.28,5,3,3,533
17468,10,2,137.0,5,3,1,531
17469,16,5,1870.97,4,4,4,444
17470,45,5,1125.07,3,4,4,344
17472,191,3,710.29,1,4,3,143
17475,79,1,194.37,2,2,1,221
17480,78,1,511.82,2,2,3,223
17481,4,4,1255.59,5,4,4,544
17483,65,3,414.04,3,4,2,342
17486,261,1,396.87,1,2,2,122
17489,59,2,376.64,3,3,2,332
17490,1,7,2092.32,5,5,5,555
17491,1,10,3558.87,5,5,5,555
17492,248,1,374.57,1,2,2,122
17495,8,2,497.56,5,3,3,533
17496,359,1,271.05,1,2,2,122
17498,76,1,272.21999999999997,2,2,2,222
17499,290,1,622.88,1,2,3,123
17500,17,3,1138.0,4,4,4,444
17501,221,2,288.6,1,3,2,132
17502,9,4,689.1,5,4,3,543
17503,3,2,558.96,5,3,3,533
17504,206,9,2997.03,1,5,5,155
17505,162,2,1145.8400000000001,2,3,4,234
17506,76,1,302.2,2,2,2,222
17507,262,2,605.58,1,3,3,133
17508,281,1,387.31,1,2,2,122
17509,58,8,6115.14,3,5,5,355
17510,25,1,308.48,4,2,2,422
17511,3,31,91062.38,5,5,5,555
17512,29,10,2924.9900000000002,4,5,5,455
17513,72,1,513.2,3,2,3,323
17514,128,1,208.65,2,2,1,221
17515,31,4,639.02,4,4,3,443
17516,15,5,768.08,4,4,3,443
17517,309,1,153.94,1,2,1,121
17519,17,6,1844.02,4,5,4,454
17520,54,1,546.81,3,2,3,323
17521,30,3,723.21,4,4,3,443
17522,2,5,1070.71,5,4,4,544
17523,11,4,652.74,5,4,3,543
17524,361,1,145.0,1,2,1,121
17525,360,1,422.7,1,2,2,122
17526,5,4,1195.8999999999999,5,4,4,544
17527,54,4,939.37,3,4,3,343
17528,1,8,3628.5,5,5,5,555
17530,1,10,2385.0,5,5,5,555
17531,190,1,296.7,1,2,2,122
17534,54,1,223.36,3,2,1,321
17535,280,1,164.4,1,2,1,121
17536,177,1,76.5,2,2,1,221
17537,30,2,897.62,4,3,3,433
17538,26,1,98.42,4,2,1,421
17540,25,2,578.9,4,3,3,433
17542,270,1,170.75,1,2,1,121
17545,43,3,645.96,3,4,3,343
17548,234,1,103.3,1,2,1,121
17549,24,2,148.86,4,3,1,431
17550,197,3,267.16,1,4,2,142
17551,359,1,306.84,1,2,2,122
17552,60,4,930.41,3,4,3,343
17553,130,1,1487.6,2,2,4,224
17554,1,5,1952.45,5,4,4,544
17555,20,2,483.26,4,3,2,432
17556,206,1,157.9,1,2,1,121
17557,14,3,541.46,4,4,3,443
17560,95,4,854.95,2,4,3,243
17561,19,1,167.62,4,2,1,421
17562,14,7,1122.38,4,5,4,454
17564,24,3,454.01,4,4,2,442
17566,8,2,901.21,5,3,3,533
17567,7,8,4331.48,5,5,5,555
17569,332,1,344.14,1,2,2,122
17571,50,4,1498.51,3,4,4,344
17572,71,4,226.75000000000003,3,4,1,341
17573,29,3,380.6,4,4,2,442
17574,243,1,185.65,1,2,1,121
17576,8,19,3622.68,5,5,5,555
17578,218,1,143.45999999999998,1,2,1,121
17579,5,3,448.90000000000003,5,4,2,542
17580,253,3,215.72,1,4,1,141
17581,1,25,11045.04,5,5,5,555
17582,236,1,175.27,1,2,1,121
17584,7,2,1242.3,5,3,4,534
17585,109,4,1133.07,2,4,4,244
17588,100,3,1240.2,2,4,4,244
17589,60,4,2404.17,3,4,5,345
17590,2,3,1479.22,5,4,4,544
17591,73,7,2225.9700000000003,2,5,5,255
17593,4,5,3927.34,5,4,5,545
17594,85,2,993.1800000000001,2,3,4,234
17595,12,2,388.79,5,3,2,532
17596,23,7,2827.93,4,5,5,455
17597,214,1,2044.3700000000001,1,2,4,124
17600,18,1,161.67000000000002,4,2,1,421
17601,239,1,116.00999999999999,1,2,1,121
17602,2,6,5102.97,5,5,5,555
17603,78,1,394.72,2,2,2,222
17604,217,2,309.36,1,3,2,132
17608,33,2,193.42,4,3,1,431
17609,41,5,1112.22,3,4,4,344
17611,7,15,3984.22,5,5,5,555
17612,53,6,2048.45,3,5,4,354
17613,23,14,4559.150000000001,4,5,5,455
17614,57,1,390.07,3,2,2,322
17615,130,3,329.6,2,4,2,242
17616,174,3,571.1999999999999,2,4,3,243
17618,6,3,971.58,5,4,4,544
17619,312,1,218.52,1,2,1,121
17620,60,1,81.44,3,2,1,321
17621,21,3,1379.9,4,4,4,444
17623,33,1,527.05,4,2,3,423
17624,15,2,843.48,4,3,3,433
17625,18,4,2047.0,4,4,4,444
17628,81,1,75.75,2,2,1,221
17629,6,8,1814.1200000000001,5,5,4,554
17630,170,2,503.6,2,3,3,233
17631,2,3,528.33,5,4,3,543
17633,31,4,1324.84,4,4,4,444
17634,36,9,2361.9700000000003,3,5,5,355
17636,19,1,285.56,4,2,2,422
17637,31,2,547.0600000000001,4,3,3,433
17639,276,1,108.5,1,2,1,121
17640,87,1,621.66,2,2,3,223
17642,120,2,712.29,2,3,3,233
17643,373,1,101.55,1,2,1,121
17644,1,11,2895.64,5,5,5,555
17646,219,3,1008.39,1,4,4,144
17647,65,1,133.06,3,2,1,321
17648,61,4,1797.5,3,4,4,344
17649,138,1,868.49,2,2,3,223
17650,21,1,166.07999999999998,4,2,1,421
17651,12,10,3945.0,5,5,5,555
17652,25,12,4867.72,4,5,5,455
17653,37,4,1207.56,3,4,4,344
17654,277,1,117.55,1,2,1,121
17655,11,7,2638.94,5,5,5,555
17656,73,5,1674.69,2,4,4,244
17658,26,2,595.42,4,3,3,433
17659,17,12,2999.46,4,5,5,455
17660,141,1,196.0,2,2,1,221
17663,26,7,1802.91,4,5,4,454
17664,19,2,604.64,4,3,3,433
17666,4,2,728.16,5,3,3,533
17667,66,5,2055.51,3,4,4,344
17668,1,2,347.75,5,3,2,532
17669,43,7,3406.7200000000003,3,5,5,355
17670,228,1,205.7,1,2,1,121
17671,16,4,1572.71,4,4,4,444
17672,50,2,3178.17,3,3,5,335
17673,2,6,1629.12,5,5,4,554
17674,74,2,551.04,2,3,3,233
17675,1,31,20374.28,5,5,5,555
17676,4,6,1387.68,5,5,4,554
17677,2,30,16363.23,5,5,5,555
17678,264,1,298.11,1,2,2,122
17679,53,2,1992.1100000000001,3,3,4,334
17680,24,1,184.4,4,2,1,421
17682,10,6,2474.33,5,5,5,555
17684,44,1,239.41,3,2,1,321
17685,17,7,3191.53,4,5,5,455
17686,7,7,5739.46,5,5,5,555
17690,30,15,4757.95,4,5,5,455
17691,358,2,290.40000000000003,1,3,2,132
17692,127,4,740.94,2,4,3,243
17693,137,1,200.47,2,2,1,221
17694,142,1,283.12,2,2,2,222
17695,132,2,765.34,2,3,3,233
17696,38,8,2285.71,3,5,5,355
17697,236,1,338.95,1,2,2,122
17698,261,1,154.95,1,2,1,121
17700,17,4,2534.64,4,4,5,445
17701,253,1,417.95,1,2,2,122
17702,30,4,1824.37,4,4,4,444
17703,35,3,798.74,3,4,3,343
17704,169,2,885.19,2,3,3,233
17705,3,9,1823.52,5,5,4,554
17706,4,17,10504.49,5,5,5,555
17707,185,2,152.4,1,3,1,131
17708,188,2,267.08,1,3,2,132
17709,170,1,137.45,2,2,1,221
17711,11,2,385.1,5,3,2,532
17712,45,1,522.91,3,2,3,323
17714,321,1,153.0,1,2,1,121
17715,201,1,326.4,1,2,2,122
17716,23,11,5655.99,4,5,5,455
17718,232,1,139.35,1,2,1,121
17719,38,15,5396.04,3,5,5,355
17720,26,4,1195.94,4,4,4,444
17722,96,4,2424.04,2,4,5,245
17723,127,6,3276.4000000000005,2,5,5,255
17724,71,3,1033.0,3,4,4,344
17725,16,11,3439.08,4,5,5,455
17727,15,1,1060.25,4,2,4,424
17728,4,3,2876.01,5,4,5,545
17730,3,13,5298.4800000000005,5,5,5,555
17731,79,4,1240.11,2,4,4,244
17732,373,1,303.97,1,2,2,122
17733,39,2,692.19,3,3,3,333
17734,54,3,700.63,3,4,3,343
17735,2,19,13110.02,5,5,5,555
17736,9,3,377.44,5,4,2,542
17737,9,2,168.24,5,3,1,531
17738,19,4,1879.05,4,4,4,444
17739,12,7,2791.35,5,5,5,555
17742,113,2,355.11,2,3,2,232
17744,4,6,2322.4,5,5,5,555
17746,240,1,110.25,1,2,1,121
17747,113,1,71.4,2,2,1,221
17749,178,2,674.52,2,3,3,233
17750,5,9,1797.57,5,5,4,554
17752,359,1,80.64,1,2,1,121
17754,1,5,1772.26,5,4,4,544
17757,1,30,5605.29,5,5,5,555
17758,19,8,3456.7,4,5,5,455
17759,17,3,834.99,4,4,3,443
17760,22,2,287.59,4,3,2,432
17761,33,1,712.78,4,2,3,423
17763,263,1,15.0,1,2,1,121
17764,51,2,818.82,3,3,3,333
17765,159,3,371.88,2,4,2,242
17767,15,1,271.2,4,2,2,422
17768,8,3,2273.1800000000003,5,4,5,545
17769,13,10,3997.98,5,5,5,555
17770,199,5,1143.27,1,4,4,144
17771,57,2,245.81,3,3,1,331
17772,11,2,182.77,5,3,1,531
17774,97,4,1225.41,2,4,4,244
17775,255,1,56.4,1,2,1,121
17777,25,3,665.86,4,4,3,443
17779,21,3,658.57,4,4,3,443
17781,159,2,188.02,2,3,1,231
17783,72,2,283.47,3,3,2,332
17785,53,1,131.94,3,2,1,321
17786,85,2,278.74,2,3,2,232
17787,153,4,1865.19,2,4,4,244
17788,74,2,1117.9,2,3,4,234
17789,281,1,225.9,1,2,1,121
17790,27,14,1965.55,4,5,4,454
17791,30,1,106.1,4,2,1,421
17793,25,1,323.04,4,2,2,422
17795,180,2,350.39,1,3,2,132
17796,40,4,697.9,3,4,3,343
17797,22,3,780.43,4,4,3,443
17799,22,10,3055.93,4,5,5,455
17800,37,9,1199.01,3,5,4,354
17802,82,3,1285.04,2,4,4,244
17805,74,1,512.31,2,2,3,223
17806,11,1,546.04,5,2,3,523
17809,16,12,5411.91,4,5,5,455
17811,4,39,7837.7300000000005,5,5,5,555
17812,13,4,732.16,5,4,3,543
17813,14,5,1770.88,4,4,4,444
17816,37,4,36.56,3,4,1,341
17817,4,3,387.68,5,4,2,542
17819,72,7,3704.87,3,5,5,355
17824,51,1,298.4,3,2,2,322
17827,5,5,1995.46,5,4,4,544
17828,23,4,1820.09,4,4,4,444
17829,299,1,889.24,1,2,3,123
17830,2,3,398.7,5,4,2,542
17831,33,1,35.400000000000006,4,2,1,421
17832,50,1,155.37,3,2,1,321
17835,3,3,350.64,5,4,2,542
17836,47,1,110.21000000000001,3,2,1,321
17837,42,8,1593.38,3,5,4,354
17838,27,5,2779.3,4,4,5,445
17839,42,1,338.8,3,2,2,322
17841,2,124,40991.57,5,5,5,555
17843,303,1,205.48,1,2,1,121
17844,107,1,51.559999999999995,2,2,1,221
17846,85,1,2033.1,2,2,4,224
17848,81,9,901.2,2,5,3,253
17849,218,4,605.8000000000001,1,4,3,143
17850,372,34,5391.21,1,5,5,155
17852,12,2,114.34,5,3,1,531
17854,185,2,311.26,1,3,2,132
17855,373,1,208.97,1,2,1,121
17856,2,4,1418.03,5,4,4,544
17857,4,23,26879.04,5,5,5,555
17858,6,12,5155.66,5,5,5,555
17859,305,1,148.21,1,2,1,121
17860,369,1,252.8,1,2,2,122
17861,3,8,2100.8,5,5,5,555
17862,324,1,330.9,1,2,2,122
17863,59,6,3160.0,3,5,5,355
17864,13,3,597.5,5,4,3,543
17865,31,20,10526.32,4,5,5,455
17866,143,1,329.65000000000003,2,2,2,222
17867,30,6,1197.1000000000001,4,5,4,454
17869,107,5,428.18,2,4,2,242
17870,2,12,1894.35,5,5,4,554
17871,205,1,155.9,1,2,1,121
17873,80,5,1859.16,2,4,4,244
17874,185,6,683.46,1,5,3,153
17877,170,1,237.61,2,2,1,221
17878,44,1,379.45,3,2,2,322
17879,174,1,178.52,2,2,1,221
17880,365,1,458.92,1,2,2,122
17881,304,1,133.35,1,2,1,121
17883,3,4,671.77,5,4,3,543
17884,4,4,717.45,5,4,3,543
17885,12,1,190.19,5,2,1,521
17886,32,3,899.61,4,4,3,443
17887,129,1,111.35,2,2,1,221
17888,21,8,726.05,4,5,3,453
17889,212,2,203.87,1,3,1,131
17890,323,2,602.09,1,3,3,133
17891,162,1,203.85999999999999,2,2,1,221
17892,56,3,244.1,3,4,1,341
17893,225,1,112.25,1,2,1,121
17894,72,8,1119.81,3,5,4,354
17895,44,1,98.0,3,2,1,321
17896,23,1,256.32,4,2,2,422
17897,173,3,566.6,2,4,3,243
17898,85,2,152.06,2,3,1,231
17899,159,1,155.8,2,2,1,221
17900,190,2,112.19999999999999,1,3,1,131
17901,29,1,110.38,4,2,1,421
17904,21,1,191.67000000000002,4,2,1,421
17905,71,4,800.24,3,4,3,343
17906,247,1,72.9,1,2,1,121
17908,374,1,243.28,1,2,1,121
17911,9,1,366.23,5,2,2,522
17912,310,5,311.01,1,4,2,142
17913,59,2,411.6,3,3,2,332
17914,4,1,336.43,5,2,2,522
17917,45,3,341.28,3,4,2,342
17919,88,1,1304.04,2,2,4,224
17920,4,17,4204.1,5,5,5,555
17921,64,4,826.52,3,4,3,343
17923,282,1,207.50000000000003,1,2,1,121
17924,12,7,2962.5,5,5,5,555
17925,373,1,244.08,1,2,1,121
17926,133,2,397.29,2,3,2,232
17928,45,2,212.54,3,3,1,331
17929,11,4,843.0,5,4,3,543
17930,36,5,1740.48,3,4,4,344
17931,134,2,408.36,2,3,2,232
17932,29,3,1331.57,4,4,4,444
17934,52,2,704.25,3,3,3,333
17935,138,2,145.79,2,3,1,231
17936,5,1,389.84,5,2,2,522
17937,9,7,4301.22,5,5,5,555
17939,160,1,99.14,2,2,1,221
17940,49,10,4106.4400000000005,3,5,5,355
17941,131,1,304.56,2,2,2,222
17942,8,1,77.50000000000001,5,2,1,521
17946,233,2,149.57999999999998,1,3,1,131
17947,37,1,176.68,3,2,1,321
17948,147,1,358.56000000000006,2,2,2,222
17949,1,45,58510.48,5,5,5,555
17950,72,3,482.2,3,4,2,342
17951,40,3,1008.5400000000001,3,4,4,344
17954,5,12,2332.72,5,5,5,555
17955,199,4,557.3,1,4,3,143
17956,249,1,12.75,1,2,1,121
17957,66,1,111.68,3,2,1,321
17958,117,1,508.46000000000004,2,2,3,223
17960,171,1,73.78,2,2,1,221
17961,21,39,1296.44,4,5,4,454
17962,142,1,102.83,2,2,1,221
17964,32,2,471.7,4,3,2,432
17965,38,14,2622.57,3,5,5,355
17966,38,5,1098.43,3,4,4,344
17967,372,1,123.07,1,2,1,121
17968,374,1,277.35,1,2,2,122
17969,166,2,228.2,2,3,1,231
17970,211,1,582.59,1,2,3,123
17972,242,1,136.04,1,2,1,121
17973,52,1,337.04,3,2,2,322
17974,25,3,740.79,4,4,3,443
17975,15,13,4488.81,4,5,5,455
17976,372,1,353.19,1,2,2,122
17977,29,1,288.14,4,2,2,422
17978,365,1,300.91999999999996,1,2,2,122
17979,36,4,757.71,3,4,3,343
17980,166,3,811.45,2,4,3,243
17984,145,1,152.68,2,2,1,221
17985,22,1,634.95,4,2,3,423
17986,56,1,20.8,3,2,1,321
17987,185,1,198.57,1,2,1,121
17988,12,7,201.12,5,5,1,551
17990,237,3,630.84,1,4,3,143
17991,225,2,93.35,1,3,1,131
17994,122,4,678.49,2,4,3,243
17995,282,1,76.1,1,2,1,121
17997,74,8,1970.67,2,5,4,254
17999,37,2,382.06,3,3,2,332
18001,12,2,417.23,5,3,2,532
18004,362,1,169.47,1,2,1,121
18005,4,2,249.72,5,3,1,531
18006,23,1,444.68,4,2,2,422
18008,70,9,2116.19,3,5,5,355
18009,235,1,257.34,1,2,2,122
18010,257,1,174.8,1,2,1,121
18011,373,1,102.78999999999999,1,2,1,121
18013,155,2,187.29,2,3,1,231
18014,28,1,166.42,4,2,1,421
18015,4,1,120.03,5,2,1,521
18016,32,5,1483.56,4,4,4,444
18017,81,3,523.0,2,4,3,243
18018,108,2,122.14,2,3,1,231
18019,52,1,38.45,3,2,1,321
18022,36,1,668.11,3,2,3,323
18024,153,2,389.78,2,3,2,232
18027,99,1,115.31,2,2,1,221
18030,4,2,230.64999999999998,5,3,1,531
18032,334,1,73.5,1,2,1,121
18033,65,1,97.97,3,2,1,321
18034,22,2,422.88,4,3,2,432
18035,36,3,730.4,3,4,3,343
18036,32,3,405.62,4,4,2,442
18037,154,6,70.02,2,5,1,251
18040,19,2,357.20000000000005,4,3,2,432
18041,12,21,4183.39,5,5,5,555
18042,54,1,165.04999999999998,3,2,1,321
18043,25,3,559.51,4,4,3,443
18044,4,10,2088.6,5,5,5,555
18045,45,1,189.4,3,2,1,321
18048,203,2,172.29000000000002,1,3,1,131
18050,359,1,74.4,1,2,1,121
18053,71,1,300.02,3,2,2,322
18055,7,10,6784.1900000000005,5,5,5,555
18056,288,1,363.65,1,2,2,122
18058,10,1,170.16,5,2,1,521
18059,23,3,306.46,4,4,2,442
18061,22,10,2119.41,4,5,5,455
18062,173,3,720.52,2,4,3,243
18064,133,2,814.0,2,3,3,233
18065,6,14,2392.83,5,5,5,555
18066,75,1,318.0,2,2,2,222
18067,40,1,396.33,3,2,2,322
18068,289,1,101.7,1,2,1,121
18069,26,5,2036.67,4,4,4,444
18071,258,2,453.0,1,3,2,132
18072,186,1,247.44,1,2,1,121
18073,114,12,3877.5200000000004,2,5,5,255
18074,374,1,489.6,1,2,2,122
18075,23,10,2611.75,4,5,5,455
18077,8,11,2633.01,5,5,5,555
18078,217,2,336.13,1,3,2,132
18079,45,4,3651.97,3,4,5,345
18080,19,2,1231.5,4,3,4,434
18081,36,3,343.45,3,4,2,342
18082,26,1,703.37,4,2,3,423
18084,16,1,90.48,4,2,1,421
18085,330,2,689.95,1,3,3,133
18086,274,1,101.34,1,2,1,121
18087,98,2,4055.7200000000003,2,3,5,235
18088,61,1,167.67000000000002,3,2,1,321
18092,2,11,9068.26,5,5,5,555
18093,93,4,2106.52,2,4,5,245
18094,82,7,3017.3,2,5,5,255
18095,313,2,580.05,1,3,3,133
18096,12,3,911.15,5,4,3,543
18097,8,6,2697.8,5,5,5,555
18099,127,1,168.31,2,2,1,221
18101,11,2,223.65,5,3,1,531
18102,1,60,259657.3,5,5,5,555
18104,37,1,754.64,3,2,3,323
18105,38,1,113.48000000000002,3,2,1,321
18106,330,1,430.7,1,2,2,122
18108,254,1,271.0,1,2,2,122
18109,2,26,8052.97,5,5,5,555
18110,20,1,236.3,4,2,1,421
18112,12,2,352.69,5,3,2,532
18113,369,1,76.32000000000001,1,2,1,121
18114,290,1,220.1,1,2,1,121
18116,68,8,1418.03,3,5,4,354
18117,26,1,320.71999999999997,4,2,2,422
18118,11,26,5653.82,5,5,5,555
18119,368,1,181.12,1,2,1,121
18120,214,1,111.15,1,2,1,121
18121,149,2,673.1,2,3,3,233
18122,8,6,1826.21,5,5,4,554
